,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,player,season,tweet_username,media_type
0,453174687883726848,453174687883726848,1396880239000.0,2014-04-07 14:17:19,+0000,,Kevin Durant has scored 25+ points in 41 straight games.  Michael Jordan can't say he ever did that.  http://t.co/iNlyvh4kpW,en,[],[],2557521.0,2557521,espn,ESPN,1.0,14,https://twitter.com/espn/status/453174687883726848,[],['https://pbs.twimg.com/media/Bkn_-jNCAAA9w-V.jpg'],1.0,https://pbs.twimg.com/media/Bkn_-jNCAAA9w-V.jpg,False,1980.0,226.0,2230.0,,Kevin Durant,,,,,,,[],,,,,Kevin Durant,2013-2014,espn,outlet
1,452297266108592128,452297266108592128,1396671046000.0,2014-04-05 04:10:46,+0000,,Kevin Durant has scored 25+ pts in 40 straight games.   Only 1 other player has done that in the last 50 years: MJ  http://t.co/5Zxi6RrzSg,en,[],[],2557521.0,2557521,espn,ESPN,6.0,04,https://twitter.com/espn/status/452297266108592128,[],['https://pbs.twimg.com/media/Bkbh93FIMAArbHz.jpg'],1.0,https://pbs.twimg.com/media/Bkbh93FIMAArbHz.jpg,False,3456.0,99.0,4442.0,,Kevin Durant,,,,,,,[],,,,,Kevin Durant,2013-2014,espn,outlet
2,435879620756664320,435879620756664320,1392756774000.0,2014-02-18 20:52:54,+0000,,"KD? No. Durantula? Nope. Slim Reaper? Next, please.  Kevin Durant wants this to be his nickname -&gt;  http://t.co/p1QlqARET8",en,[],[],2557521.0,2557521,espn,ESPN,2.0,20,https://twitter.com/espn/status/435879620756664320,['http://es.pn/1cV8oou'],[],0.0,,False,363.0,80.0,284.0,,Kevin Durant,,,,,,,[],,,,,Kevin Durant,2013-2014,espn,outlet
3,432938359741505536,432938359741505536,1392055523000.0,2014-02-10 18:05:23,+0000,,Our new @Subway Power Rankings make one thing clear.  Kevin Durant rules the NBA right now -&gt;  http://t.co/7t34kBPthK,en,[],[],2557521.0,2557521,espn,ESPN,1.0,18,https://twitter.com/espn/status/432938359741505536,['http://es.pn/1gXMO9Y'],[],0.0,,False,155.0,10.0,117.0,,Kevin Durant,,,,,,,[],,,,,Kevin Durant,2013-2014,espn,outlet
4,432889850887700480,432889850887700480,1392043957000.0,2014-02-10 14:52:37,+0000,,Kevin Durant has more 40-point games in his last 13 games (4) than anyone else in the NBA has all season. #SeasonOfKD,en,['seasonofkd'],[],2557521.0,2557521,espn,ESPN,1.0,14,https://twitter.com/espn/status/432889850887700480,[],[],0.0,,False,834.0,37.0,1007.0,,Kevin Durant,,,,,,,[],,,,,Kevin Durant,2013-2014,espn,outlet
5,429448094506184704,429448094506184704,1391223379000.0,2014-02-01 02:56:19,+0000,,"Kevin Durant and Serge Ibaka are a combined 22-24.  Tonight, Batman has found his Robin.",en,[],[],2557521.0,2557521,espn,ESPN,6.0,02,https://twitter.com/espn/status/429448094506184704,[],[],0.0,,False,978.0,66.0,943.0,,Kevin Durant,,,,,,,[],,,,,Kevin Durant,2013-2014,espn,outlet
6,429420411827146752,429420411827146752,1391216779000.0,2014-02-01 01:06:19,+0000,,Kevin Durant is unstoppable right now.   Watch and see if the Nets can slow his roll. GAME ON -&gt;  http://t.co/QiAIGZROR0,en,[],[],2557521.0,2557521,espn,ESPN,6.0,01,https://twitter.com/espn/status/429420411827146752,['http://es.pn/NBA-OKCvsBKN'],[],0.0,,False,214.0,11.0,158.0,,Kevin Durant,,,,,,,[],,,,,Kevin Durant,2013-2014,espn,outlet
7,428718514988646400,428718514988646400,1391049433000.0,2014-01-30 02:37:13,+0000,,Kevin Durant just made a serious statement:  The MVP award is mine to lose.,en,[],[],2557521.0,2557521,espn,ESPN,4.0,02,https://twitter.com/espn/status/428718514988646400,[],[],0.0,,False,2246.0,170.0,3034.0,,Kevin Durant,,,,,,,[],,,,,Kevin Durant,2013-2014,espn,outlet
8,428712694251020288,428712694251020288,1391048046000.0,2014-01-30 02:14:06,+0000,,Kevin Durant has 12 straight 30+ games.  MJ never did that. Neither has LeBron. #MVP,en,['mvp'],[],2557521.0,2557521,espn,ESPN,4.0,02,https://twitter.com/espn/status/428712694251020288,[],[],0.0,,False,3011.0,603.0,5387.0,,Kevin Durant,,,,,,,[],,,,,Kevin Durant,2013-2014,espn,outlet
9,428639085587337216,428639085587337216,1391030496000.0,2014-01-29 21:21:36,+0000,,"Tonight, KD could pass MJ and Shaq for Most Consecutive 30-Point Games.  Kobe: 16 Tracy McGrady: 14 Shaq: 11 MJ: 11 Kevin Durant: 11",en,[],[],2557521.0,2557521,espn,ESPN,3.0,21,https://twitter.com/espn/status/428639085587337216,[],[],0.0,,False,958.0,95.0,1674.0,,Kevin Durant,,,,,,,[],,,,,Kevin Durant,2013-2014,espn,outlet
