,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,player,season,tweet_username,media_type
0,1426876153,1426876153,1238532810000.0,2009-03-31 20:53:30,+0000,,Tip of the hat to our Ken Berger who's LeBron James story is being spotlighted on 60 Minutes' homepage  http://tinyurl.com/66kbuu,en,[],[],14885860.0,14885860,CBSSports,CBS Sports,2.0,20,https://twitter.com/CBSSports/status/1426876153,[],[],0.0,,False,0.0,0.0,0.0,,LeBron James,,,,,,,[],,,,,LeBron James,2008-2009,CBSSports,outlet
1,1421102224,1421102224,1238457104000.0,2009-03-30 23:51:44,+0000,,Lebron James contacts Johny Flynn.: Trying to convince him to go Pro. He has until the 26th to make up his mind...  http://tinyurl.com/df4jgr,en,[],[],14885860.0,14885860,CBSSports,CBS Sports,1.0,23,https://twitter.com/CBSSports/status/1421102224,[],[],0.0,,False,0.0,0.0,0.0,,LeBron James,,,,,,,[],,,,,LeBron James,2008-2009,CBSSports,outlet
2,1396417059,1396417059,1238097332000.0,2009-03-26 19:55:32,+0000,,Lebron James to Kentucky: Lebron James has just been hired by UK and Shaq is going to be the assistant coach als..  http://tinyurl.com/d6gw4f,en,[],[],14885860.0,14885860,CBSSports,CBS Sports,4.0,19,https://twitter.com/CBSSports/status/1396417059,[],[],0.0,,False,0.0,0.0,0.0,,LeBron James,,,,,,,[],,,,,LeBron James,2008-2009,CBSSports,outlet
3,1329351233,1329351233,1237076541000.0,2009-03-15 00:22:21,+0000,,"Eisenberg: The back-and-forth for the MVP continues. A day after LeBron James nets 51, Dwyane Wade goes off for ..  http://tinyurl.com/cefu8r",en,[],[],14885860.0,14885860,CBSSports,CBS Sports,7.0,00,https://twitter.com/CBSSports/status/1329351233,[],[],0.0,,False,0.0,0.0,0.0,,LeBron James,,,,,,,[],,,,,LeBron James,2008-2009,CBSSports,outlet
4,1326207315,1326207315,1237015480000.0,2009-03-14 07:24:40,+0000,,"LeBron scores 51, no triple-double: LeBron James scored 51 points, including six in overtime, and the Cleveland ..  http://tinyurl.com/dzy585",en,[],[],14885860.0,14885860,CBSSports,CBS Sports,6.0,07,https://twitter.com/CBSSports/status/1326207315,[],[],0.0,,False,0.0,0.0,0.0,,LeBron James,,,,,,,[],,,,,LeBron James,2008-2009,CBSSports,outlet
5,1320511624,1320511624,1236925483000.0,2009-03-13 06:24:43,+0000,,"LeBron has third straight triple-double: LeBron James had 32 points, 13 assists and 10 rebounds, and the Clevela..  http://tinyurl.com/cqrxrm",en,[],[],14885860.0,14885860,CBSSports,CBS Sports,5.0,06,https://twitter.com/CBSSports/status/1320511624,[],[],0.0,,False,0.0,0.0,0.0,,LeBron James,,,,,,,[],,,,,LeBron James,2008-2009,CBSSports,outlet
6,1309397189,1309397189,1236750710000.0,2009-03-11 05:51:50,+0000,,"Another triple-double for LeBron: LeBron James recorded his second straight triple-double with 32 points, 13 reb..  http://tinyurl.com/ag6akk",en,[],[],14885860.0,14885860,CBSSports,CBS Sports,3.0,05,https://twitter.com/CBSSports/status/1309397189,[],[],0.0,,False,0.0,0.0,0.0,,LeBron James,,,,,,,[],,,,,LeBron James,2008-2009,CBSSports,outlet
7,1295211410,1295211410,1236484273000.0,2009-03-08 03:51:13,+0000,,"LeBron triple-doubles in win: LeBron James recorded a triple-double, Mo Williams scored 29 points and the Cavs q..  http://tinyurl.com/bv36m9",en,[],[],14885860.0,14885860,CBSSports,CBS Sports,7.0,03,https://twitter.com/CBSSports/status/1295211410,[],[],0.0,,False,0.0,0.0,0.0,,LeBron James,,,,,,,[],,,,,LeBron James,2008-2009,CBSSports,outlet
8,1292030894,1292030894,1236410450000.0,2009-03-07 07:20:50,+0000,,Celtics defense continues to confound King James: LeBron James might be mortal after all. At least against the C..  http://tinyurl.com/cf7tdm,en,[],[],14885860.0,14885860,CBSSports,CBS Sports,6.0,07,https://twitter.com/CBSSports/status/1292030894,[],[],0.0,,False,0.0,0.0,0.0,,LeBron James,,,,,,,[],,,,,LeBron James,2008-2009,CBSSports,outlet
9,1281839998,1281839998,1236225093000.0,2009-03-05 03:51:33,+0000,,"Cleveland clinches playoff berth: LeBron James scored 23 points, Delonte West had 13 and a career-high eight ste..  http://tinyurl.com/c53gak",en,[],[],14885860.0,14885860,CBSSports,CBS Sports,4.0,03,https://twitter.com/CBSSports/status/1281839998,[],[],0.0,,False,0.0,0.0,0.0,,LeBron James,,,,,,,[],,,,,LeBron James,2008-2009,CBSSports,outlet
